Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
10970 Htp 11North America0,DVB-S28PSK300003/4,,Star TV México,,1-1157,,7.9,Irdeto,Marko Network220521,DVB-S2,30000,3/4,10970 H,tp 11,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
11480 Htp 1North America0,DVB-S28PSK300003/4,,Star TV México,,1-1154,,7.9,Irdeto,O Ponce240104,DVB-S2,30000,3/4,11480 H,tp 1,0,Irdeto,,,,Star TV México,https://www.lyngsat.com/packages/Star-TV-Mexico.html
