Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
12538 HEcowas 2,DVB-S28PSK50003/4,,Our Sports,,MPEG-4/SD,137,143 Eng,,,DVB-S2,5000,3/4,12538 H,,,,,Our Sports,https://www.lyngsat.com/tvchannels/ng/Our-Sports.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,120,Our Sports,,HEVC/SD,72,73 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Our Sports,https://www.lyngsat.com/tvchannels/ng/Our-Sports.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,120,Our Sports,,HEVC/SD,72,73 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Our Sports,https://www.lyngsat.com/tvchannels/ng/Our-Sports.html,,
12538 HEcowas 2,DVB-S28PSK50003/4,7,Mercy of God TV,,MPEG-4/SD,101,167 Eng,,,DVB-S2,5000,3/4,12538 H,,,,,Mercy of God TV,https://www.lyngsat.com/tvchannels/ng/Mercy-of-God-TV.html,,
12538 HEcowas 2,DVB-S28PSK50003/4,101,Borno TV,,MPEG-4/SD,102,103 Eng,,,DVB-S2,5000,3/4,12538 H,,,,,Borno TV,https://www.lyngsat.com/tvchannels/ng/Borno-TV.html,,
12538 HEcowas 2,DVB-S28PSK50003/4,105,Aflame TV,,MPEG-4/SD,60,94 Eng,,,DVB-S2,5000,3/4,12538 H,,,,,Aflame TV,https://www.lyngsat.com/tvchannels/ng/Aflame-TV.html,,
12538 HEcowas 2,DVB-S28PSK50003/4,150,The Church TV,,MPEG-4/SD,65,160 Eng,,,DVB-S2,5000,3/4,12538 H,,,,,The Church TV,https://www.lyngsat.com/tvchannels/ng/The-Church-TV.html,,
12538 HEcowas 2,DVB-S28PSK50003/4,151,Catholic TV,,MPEG-4/SD,95,101 Eng,,,DVB-S2,5000,3/4,12538 H,,,,,Catholic TV,https://www.lyngsat.com/tvchannels/ng/Catholic-TV.html,,
12538 HEcowas 2,DVB-S28PSK50003/4,151,Catholic TV,,MPEG-4/SD,95,101 Eng,,,DVB-S2,5000,3/4,12538 H,,,,,Catholic TV,https://www.lyngsat.com/tvchannels/ng/Catholic-TV.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,170,Catholic TV,,HEVC/SD,48,49 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Catholic TV,https://www.lyngsat.com/tvchannels/ng/Catholic-TV.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,170,Catholic TV,,HEVC/SD,48,49 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Catholic TV,https://www.lyngsat.com/tvchannels/ng/Catholic-TV.html,,
12538 HEcowas 2,DVB-S28PSK50003/4,157,Al-Irshaad TV,,MPEG-4/SD,105,121 Ara,,,DVB-S2,5000,3/4,12538 H,,,,,Al-Irshaad TV,https://www.lyngsat.com/tvchannels/ng/Al-Irshaad-TV.html,,
12538 HEcowas 2,DVB-S28PSK50003/4,158,Favour TV (Nigeria),,MPEG-4/SD,280,281 Eng,,,DVB-S2,5000,3/4,12538 H,,,,,Favour TV (Nigeria),https://www.lyngsat.com/tvchannels/ng/Favour-TV.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,,Our TV,,,,7.9,,N Stanislav230910,DVB-S2,6166,3/4,12545 H,,,,,,,Our TV,https://www.lyngsat.com/packages/Our-TV.html
12545 HEcowas 2,DVB-S28PSK61663/4,,Our TV,,,,7.9,,N Stanislav230910,DVB-S2,6166,3/4,12545 H,,,,,,,Our TV,https://www.lyngsat.com/packages/Our-TV.html
12545 HEcowas 2,DVB-S28PSK61663/4,102,Our Movies Nolly,,HEVC/SD,63,64 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Our Movies Nolly,https://www.lyngsat.com/tvchannels/ng/Our-Movies-Nolly.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,103,Our Movies Globe,,HEVC/SD,66,67 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Our Movies Globe,https://www.lyngsat.com/tvchannels/ng/Our-Movies-Globe.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,133,Aljazeera English,,HEVC/SD,42,43 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,133,Aljazeera English,,HEVC/SD,42,43 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,150,Our Kiddies,,HEVC/SD,81,82 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Our Kiddies,https://www.lyngsat.com/tvchannels/ng/Our-Kiddies.html,,
12545 HEcowas 2,DVB-S28PSK61663/4,160,Our Music,,HEVC/SD,84,85 Eng,,,DVB-S2,6166,3/4,12545 H,,,,,Our Music,https://www.lyngsat.com/tvchannels/ng/Our-Music.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,,Nixsat,,,,4.0,,N Stanislav230910,DVB-S2,8200,3/4,12555 H,,,,https://www.lyngsat.com/providers/za/Nixsat.html,,,,
12555 HEcowas 2,DVB-S2QPSK82003/4,1,Blessed TV,,MPEG-4/SD,3001,3000 Eng,,,DVB-S2,8200,3/4,12555 H,,,,,Blessed TV,https://www.lyngsat.com/tvchannels/gh/Blessed-TV.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,2,Kingdom Life Network,,MPEG-4/SD,3003,3002 Eng,,,DVB-S2,8200,3/4,12555 H,,,,,Kingdom Life Network,https://www.lyngsat.com/tvchannels/za/Kingdom-Life-Network.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,3,Reigners TV,,MPEG-4/SD,3007,3006 Eng,,,DVB-S2,8200,3/4,12555 H,,,,,Reigners TV,https://www.lyngsat.com/tvchannels/ng/Reigners-TV.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,4,Praiseland TV,,MPEG-4/SD,3005,3004 Eng,,,DVB-S2,8200,3/4,12555 H,,,,,Praiseland TV,https://www.lyngsat.com/tvchannels/ng/Praiseland-TV.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,6,Rootzz Sport,,MPEG-4/SD,3011,3010 Eng,,,DVB-S2,8200,3/4,12555 H,,,,,Rootzz Sport,https://www.lyngsat.com/tvchannels/--/Rootzz-Sport.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,8,MIO,,MPEG-4/SD,3015,3014 Eng,,,DVB-S2,8200,3/4,12555 H,,,,,MIO,https://www.lyngsat.com/tvchannels/ng/MIO.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,9,Ark of Safety TV,,MPEG-4/SD,,Eng,,,DVB-S2,8200,3/4,12555 H,,,,,Ark of Safety TV,https://www.lyngsat.com/tvchannels/ng/Ark-of-Safety-TV.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,10,Dunamis TV,,MPEG-4/SD,,Eng,,,DVB-S2,8200,3/4,12555 H,,,,,Dunamis TV,https://www.lyngsat.com/tvchannels/ng/Dunamis-TV.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,11,Rhema TV (Nigeria),,MPEG-4/SD,,Eng,,,DVB-S2,8200,3/4,12555 H,,,,,Rhema TV (Nigeria),https://www.lyngsat.com/tvchannels/ng/Rhema-TV.html,,
12555 HEcowas 2,DVB-S2QPSK82003/4,13,Nixsat promo,,MPEG-4/SD,3021,3020 Eng,,,DVB-S2,8200,3/4,12555 H,,,,,,,,
12555 HEcowas 2,DVB-S2QPSK82003/4,20,Possibility TV,,MPEG-4/SD,,Eng,,,DVB-S2,8200,3/4,12555 H,,,,,Possibility TV,https://www.lyngsat.com/tvchannels/ng/Possibility-TV.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,,TSTV Africa,,,,4.0,,Anonymous230919,DVB-S2,30000,3/4,12589 H,,,,https://www.lyngsat.com/providers/ng/TSTV-Africa.html,,,,
12589 HEcowas 2,DVB-S2QPSK300003/4,4,MBC 3 (Saudi Arabia),,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,MBC 3 (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/MBC-3.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,4,MBC 3 (Saudi Arabia),,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,MBC 3 (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/MBC-3.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,9,MBC Bollywood,,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,MBC Bollywood,https://www.lyngsat.com/tvchannels/sa/MBC-Bollywood.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,10,MBC Drama (Saudi Arabia),,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,MBC Drama (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/MBC-Drama.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,10,MBC Drama (Saudi Arabia),,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,MBC Drama (Saudi Arabia),https://www.lyngsat.com/tvchannels/sa/MBC-Drama.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,11,MBC 4,,,,Eng,,,DVB-S2,30000,3/4,12589 H,,,,,MBC 4,https://www.lyngsat.com/tvchannels/sa/MBC-4.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,12,MBC 5,,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,MBC 5,https://www.lyngsat.com/tvchannels/sa/MBC-5.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,12,MBC 5,,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,MBC 5,https://www.lyngsat.com/tvchannels/sa/MBC-5.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,14,Alarabiya,,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,Alarabiya,https://www.lyngsat.com/tvchannels/sa/Alarabiya.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,14,Alarabiya,,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,Alarabiya,https://www.lyngsat.com/tvchannels/sa/Alarabiya.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,18,MBC Action,,,,Eng,,,DVB-S2,30000,3/4,12589 H,,,,,MBC Action,https://www.lyngsat.com/tvchannels/sa/MBC-Action.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,19,MBC Max,,,,Ara,,,DVB-S2,30000,3/4,12589 H,,,,,MBC Max,https://www.lyngsat.com/tvchannels/sa/MBC-Max.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,8159,NTA Sports 24,,,,Eng,,,DVB-S2,30000,3/4,12589 H,,,,,NTA Sports 24,https://www.lyngsat.com/tvchannels/ng/NTA-Sports-24.html,,
12589 HEcowas 2,DVB-S2QPSK300003/4,8187,AIT National,,,,Eng,,,DVB-S2,30000,3/4,12589 H,,,,,AIT National,https://www.lyngsat.com/tvchannels/ng/AIT-National.html,,
12625 HEcowas 2,DVB-S28PSK300002/3,3401,TSTV Dish TV,,?-?HEVC/SD,513,6.6 769 Eng,,Anonymous230919,DVB-S2,30000,2/3,12625 H,,,,,,,,
12727 VEcowas 1,DVB-S2QPSK17503/4,1,TV Taraba,,?-?MPEG-4/SD,308,4.0 256,,N Stanislav230910,DVB-S2,1750,3/4,12727 V,,,,,,,,
12729 VEcowas 1,DVB-S2QPSK17003/4,1,DITV Network,,?-?MPEG-4/SD,257,4.0 258 Eng,,N Stanislav230910,DVB-S2,1700,3/4,12729 V,,,,,,,,
12733 VEcowas 1,DVB-S28PSK35003/4,1,Spectrum TV,,?-?MPEG-4/SD,101,7.9 102 Eng,,Anonymous240204,DVB-S2,3500,3/4,12733 V,,,,,,,,
,,,,,,,,,,,,,,,,,,DVB-S28PSK10553/4,,,
,,,,,,,,,,,,,,,,,,DVB-S28PSK300002/3,,,
,,,,,,,,,,,,,,,,,,DVB-S2QPSK17503/4,,,
,,,,,,,,,,,,,,,,,,DVB-S2QPSK17003/4,,,
,,,,,,,,,,,,,,,,,,DVB-S28PSK35003/4,,,
,,,,,,,,,,,,,,,,,,DVB-S28PSK35003/4,,,
