Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727,DVB-S2,27900,2/3,10970 V,tp 1BEK0,0,Nagravision,,,,Claro Americas Norte,https://www.lyngsat.com/packages/Claro-Americas-Norte.html
