Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
11265 VWest0,DVB-S28PSK300003/4,,Digiturk,,42-30901,,7.9,Irdeto,S Günes231129,DVB-S2,30000,3/4,11265 V,,0,Irdeto,,,,Digiturk,https://www.lyngsat.com/packages/Digiturk.html
11265 VWest0,DVB-S28PSK300003/4,,Digiturk,,42-30901,,7.9,Irdeto,S Günes231129,DVB-S2,30000,3/4,11265 V,,0,Irdeto,,,,Digiturk,https://www.lyngsat.com/packages/Digiturk.html
11265 VWest0,DVB-S28PSK300003/4,,Digiturk,,42-30901,,7.9,Irdeto,S Günes231129,DVB-S2,30000,3/4,11265 V,,0,Irdeto,,,,Digiturk,https://www.lyngsat.com/packages/Digiturk.html
11265 VWest0,DVB-S28PSK300003/4,,Digiturk,,42-30901,,7.9,Irdeto,S Günes231129,DVB-S2,30000,3/4,11265 V,,0,Irdeto,,,,Digiturk,https://www.lyngsat.com/packages/Digiturk.html
11305 VWest0,DVB-S28PSK300003/4,,Digiturk,,42-43305,,7.9,Irdeto,S Günes240130,DVB-S2,30000,3/4,11305 V,,0,Irdeto,,,,Digiturk,https://www.lyngsat.com/packages/Digiturk.html
11305 VWest0,DVB-S28PSK300003/4,,Digiturk,,42-43305,,7.9,Irdeto,S Günes240130,DVB-S2,30000,3/4,11305 V,,0,Irdeto,,,,Digiturk,https://www.lyngsat.com/packages/Digiturk.html
11305 VWest0,DVB-S28PSK300003/4,,Digiturk,,42-43305,,7.9,Irdeto,S Günes240130,DVB-S2,30000,3/4,11305 V,,0,Irdeto,,,,Digiturk,https://www.lyngsat.com/packages/Digiturk.html
11305 VWest0,DVB-S28PSK300003/4,,Digiturk,,42-43305,,7.9,Irdeto,S Günes240130,DVB-S2,30000,3/4,11305 V,,0,Irdeto,,,,Digiturk,https://www.lyngsat.com/packages/Digiturk.html
11265 VWest0,DVB-S28PSK300003/4,17011,CGTN,,MPEG-4/HD,3611,3711 Eng,,,DVB-S2,30000,3/4,11265 V,,0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html,,
11265 VWest0,DVB-S28PSK300003/4,17011,CGTN,,MPEG-4/HD,3611,3711 Eng,,,DVB-S2,30000,3/4,11265 V,,0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html,,
11305 VWest0,DVB-S28PSK300003/4,16901,CGTN Documentary,,MPEG-4/HD,2701,2801 Eng,,,DVB-S2,30000,3/4,11305 V,,0,,,CGTN Documentary,https://www.lyngsat.com/tvchannels/cn/CGTN-Documentary.html,,
11305 VWest0,DVB-S28PSK300003/4,16901,CGTN Documentary,,MPEG-4/HD,2701,2801 Eng,,,DVB-S2,30000,3/4,11305 V,,0,,,CGTN Documentary,https://www.lyngsat.com/tvchannels/cn/CGTN-Documentary.html,,
