Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
3890 Vtp 5BNCBrazil C0,DVB-S40005/6,1,TV Tapajós,,?-?MPEG-2/SD,256,6.5 768 Por,,C de Berazategui221201,DVB-S,4000,5/6,3890 V,tp 5BNC,0,,,,,,
3890 Vtp 5BNCBrazil C0,DVB-S40005/6,2,94 FM (Santarém),,,,769 Por,,,DVB-S,4000,5/6,3890 V,tp 5BNC,0,,,94 FM (Santarém),https://www.lyngsat.com/radiochannels/br/94-FM.html,,
3890 Vtp 5BNCBrazil C0,DVB-S40005/6,2,94 FM (Santarém),,,,769 Por,,,DVB-S,4000,5/6,3890 V,tp 5BNC,0,,,94 FM (Santarém),https://www.lyngsat.com/radiochannels/br/94-FM.html,,
3908 Htp 6ANCBrazil C0,DVB-S28PSK83333/4,,TV Mirante,,,,7.9,,Edinho fta210814,DVB-S2,8333,3/4,3908 H,tp 6ANC,0,,https://www.lyngsat.com/providers/br/TV-Mirante.html,,,,
3908 Htp 6ANCBrazil C0,DVB-S28PSK83333/4,,TV Mirante Imperatriz,,MPEG-4/1seg,101,102 Por,,,DVB-S2,8333,3/4,3908 H,tp 6ANC,0,,,TV Mirante Imperatriz,https://www.lyngsat.com/tvchannels/br/TV-Mirante-Imperatriz.html,,
3908 Htp 6ANCBrazil C0,DVB-S28PSK83333/4,,TV Mirante Imperatriz,,MPEG-4/1seg,101,102 Por,,,DVB-S2,8333,3/4,3908 H,tp 6ANC,0,,,TV Mirante Imperatriz,https://www.lyngsat.com/tvchannels/br/TV-Mirante-Imperatriz.html,,
3908 Htp 6ANCBrazil C0,DVB-S28PSK83333/4,,TV Mirante Imperatriz,,MPEG-4/HD,1001,1002 Por,,,DVB-S2,8333,3/4,3908 H,tp 6ANC,0,,,TV Mirante Imperatriz,https://www.lyngsat.com/tvchannels/br/TV-Mirante-Imperatriz.html,,
3908 Htp 6ANCBrazil C0,DVB-S28PSK83333/4,,TV Mirante Imperatriz,,MPEG-4/HD,1001,1002 Por,,,DVB-S2,8333,3/4,3908 H,tp 6ANC,0,,,TV Mirante Imperatriz,https://www.lyngsat.com/tvchannels/br/TV-Mirante-Imperatriz.html,,
3908 Htp 6ANCBrazil C0,DVB-S28PSK83333/4,,TV Educação MA,,MPEG-4/HD,265,272 Por,,,DVB-S2,8333,3/4,3908 H,tp 6ANC,0,,,TV Educação MA,https://www.lyngsat.com/tvchannels/br/TV-Educacao-MA.html,,
3908 Htp 6ANCBrazil C0,DVB-S28PSK83333/4,,TV Mirante Cocais,,MPEG-4/HD,273,274 Por,,,DVB-S2,8333,3/4,3908 H,tp 6ANC,0,,,TV Mirante Cocais,https://www.lyngsat.com/tvchannels/br/TV-Mirante-Cocais.html,,
