Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110,DVB-S2,30000,2/3,11559 H,,0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html
