Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12253 Rtp 3Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-903,,8.1,Nagravision,A Flores180114,DVB-S,21500,2/3,12253 R,tp 3,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12268 Ltp 4Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-904,,8.1,Nagravision,A Flores200330,DVB-S,21500,2/3,12268 L,tp 4,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
12282 Rtp 5Conus0,DVB-S8PSK215002/3,,Dish USA,,4101-905,,8.1,Nagravision,A Flores200713,DVB-S,21500,2/3,12282 R,tp 5,0,Nagravision,,,,Dish USA,https://www.lyngsat.com/packages/Dish-USA-73W.html
