Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
10716 Htp A2K10,DVB-S28PSK250003/4,,Allente,,70-71,,7.9,ConaxNagravisionVideoguard,F Dibba230502,
10747 Vtp A3K10,DVB-S28PSK250003/4,,Allente,,70-70,,7.9,ConaxNagravisionVideoguard,I Heien210603,
10747 Htp A4K10,DVB-S28PSK250003/4,,Allente,,70-68,,7.9,ConaxNagravisionVideoguard,O Andersson201016,
10778 Vtp A5K10,DVB-S28PSK250003/4,,Allente,,70-67,,7.9,ConaxNagravisionVideoguard,Sux200501,
10778 Htp A6K10,DVB-S28PSK250003/4,,Allente,,70-66,,7.9,ConaxNagravisionVideoguard,M Al-Taie240305,
10809 Vtp A7K10,DVB-S28PSK250003/4,,Allente,,70-62,,7.9,ConaxNagravisionVideoguard,M Al-Taie240319,
10809 Htp A8K10,DVB-S28PSK250003/4,,Allente,,70-65,,7.9,ConaxNagravisionVideoguard,M Al-Taie240319,
10841 Htp A10K10,DVB-S28PSK250003/4,,Allente,,70-63,,7.9,ConaxNagravisionVideoguard,M Al-Taie240305,
10872 Vtp A11K10,DVB-S28PSK250003/4,,Allente,,70-61,,7.9,ConaxNagravisionVideoguard,F Dibba210602,
10872 Htp A12K10,DVB-S28PSK250003/4,,Allente,,70-72,,7.9,ConaxNagravisionVideoguard,M Al-Taie240307,
10903 Vtp A13K10,DVB-S28PSK250003/4,,Allente,,70-69,,7.9,ConaxNagravisionVideoguard,F Dibba221219,
10903 Htp A14K10,DVB-S28PSK250003/4,,Allente,,70-48,,7.9,ConaxNagravisionVideoguard,M Al-Taie240305,
10934 Vtp A15K10,DVB-S28PSK250003/4,,Allente,,70-10,,7.9,ConaxNagravisionVideoguard,N Schlammer220613,
10934 Htp A16K10,DVB-S28PSK250003/4,,Allente,,70-14,,7.9,ConaxNagravisionVideoguard,M Al-Taie240305,
10747 Vtp A3K10,DVB-S28PSK250003/4,7867,NRK P1 Stor-Oslo,,,,3867 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7868,NRK P1 Troms,,,,3868 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7869,NRK P1 Finnmark,,,,3869 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7870,NRK P1 Nordland,,,,3870 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7871,NRK P1 Trøndelag,,,,3871 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7872,NRK P1 Møre og Romsdal,,,,3872 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7873,NRK P1 Sogn og Fjordane,,,,3873 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7874,NRK P1 Hordaland,,,,3874 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7875,NRK P1 Rogaland,,,,3875 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7876,NRK P1 Sørlandet,,,,3876 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7877,NRK P1 Telemark,,,,3877 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7878,NRK P1 Vestfold,,,,3878 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7879,NRK P1 Buskerud,,,,3879 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7880,NRK P1 Innlandet,,,,3880 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7881,NRK P1 Østfold,,,,3881 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7882,NRK P2,,,,3882 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7883,NRK P3,,,,3883 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7884,NRK Klassisk,,,,3884 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7885,NRK Sámi Rádio,,,,3885 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7886,NRK mP3,,,,3886 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7887,NRK Nyheter,,,,3887 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7888,NRK P13,,,,3888 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7889,NRK Været til sjøs,,,,3889 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7890,NRK Radio Super,,,,3890 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7891,NRK P1+,,,,3891 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7892,NRK Jazz,,,,3892 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7893,NRK Sport,,,,3893 Nor,,,
10747 Vtp A3K10,DVB-S28PSK250003/4,7894,NRK Folkemusikk,,,,3894 Nor,,,
10872 Htp A12K10,DVB-S28PSK250003/4,7187,SBN International,,MPEG-2/SD,1187,3487 Eng,,,
10934 Vtp A15K10,DVB-S28PSK250003/4,7332,DR P3,,,,3332 Dan,,,
11727 Vtp 1K20,DVB-S280007/8,,Direct One,,1536-701,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie240119,
11766 Vtp 3K20,DVB-S280007/8,,Direct One,,1536-702,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie240315,
11804 Vtp 5K20,DVB-S28PSK300003/4,,Direct One,,1536-703,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240209,
11843 Vtp 7K20,DVB-S28PSK300003/4,,Direct One,,1536-710,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie230706,
12034 Vtp 17K20,DVB-S28PSK300003/4,,Direct One,,1536-705,,7.9,ConaxCryptoworksIrdetoNagravision,M Al-Taie240315,
11823 Htp 6K20,DVB-S28PSK300005/6,,Digi România,,1-13,,9.4,ConaxCryptoworksIrdetoNagravision,M Al-Taie231208,
11900 Htp 10K20,DVB-S280005/6,,Digi România,,1-12,,6.5,ConaxCryptoworksIrdetoNagravision,EnoSat240210,
11900 Htp 10K20,DVB-S280005/6,1025,Music Channel Romania,,MPEG-2/SD,4054,4055 Rum,,,
11900 Htp 10K20,DVB-S280005/6,670,Digi FM,,,,728 Rum,,,
11900 Htp 10K20,DVB-S280005/6,2510,Digi FM,,,,760 Rum,,,
11900 Htp 10K20,DVB-S280005/6,2530,Pro FM,,,,762 Rum,,,
