Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,,,,,,9.4,,Albert I240305,3888 H,tp 8,0,,,,
3926 Vtp 7C0,,,,,,,,,C Sutton240107,3926 V,tp 7,0,,,,
4198 Htp 14C0,DVB-S2QPSK5205/6,,,,,,5.2,,C Sutton211113,4198 H,tp 14,0,,,,
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,101,NBC TV (Papua New Guinea),,HEVC/HD,1011,1012 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,101,NBC TV (Papua New Guinea),,HEVC/HD,1011,1012 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,101,NBC TV (Papua New Guinea),,HEVC/HD,1011,1012 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,101,NBC TV (Papua New Guinea),,HEVC/HD,1011,1012 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,103,NBC TV (Papua New Guinea),,HEVC/SD,1031,1032 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,103,NBC TV (Papua New Guinea),,HEVC/SD,1031,1032 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,103,NBC TV (Papua New Guinea),,HEVC/SD,1031,1032 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,103,NBC TV (Papua New Guinea),,HEVC/SD,1031,1032 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,104,NBC TV (Papua New Guinea),,HEVC/SD,1061,1062 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,104,NBC TV (Papua New Guinea),,HEVC/SD,1061,1062 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,104,NBC TV (Papua New Guinea),,HEVC/SD,1061,1062 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,104,NBC TV (Papua New Guinea),,HEVC/SD,1061,1062 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,105,NBC TV (Papua New Guinea),,HEVC/SD,1081,1082 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,105,NBC TV (Papua New Guinea),,HEVC/SD,1081,1082 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,105,NBC TV (Papua New Guinea),,HEVC/SD,1081,1082 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,105,NBC TV (Papua New Guinea),,HEVC/SD,1081,1082 Eng,,,3888 H,tp 8,0,,,NBC TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/NBC-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,102,EM TV (Papua New Guinea),,HEVC/HD,1091,1092 Eng,,,3888 H,tp 8,0,,,EM TV (Papua New Guinea),https://www.lyngsat.com/tvchannels/pg/EM-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,106,CGTN,,HEVC/SD,1111,1112 Eng,,,3888 H,tp 8,0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,106,CGTN,,HEVC/SD,1111,1112 Eng,,,3888 H,tp 8,0,,,CGTN,https://www.lyngsat.com/tvchannels/cn/CGTN.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,107,Pasifika TV,,HEVC/SD,1141,1142 Eng,,,3888 H,tp 8,0,,,Pasifika TV,https://www.lyngsat.com/tvchannels/nz/Pasifika-TV.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,108,CGTN Arabic,,HEVC/SD,1151,1152 Ara,,new,3888 H,tp 8,0,,,CGTN Arabic,https://www.lyngsat.com/tvchannels/cn/CGTN-Arabic.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,108,CGTN Arabic,,HEVC/SD,1151,1152 Ara,,new,3888 H,tp 8,0,,,CGTN Arabic,https://www.lyngsat.com/tvchannels/cn/CGTN-Arabic.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,201,NBC National Radio,,,,2012 Eng,,,3888 H,tp 8,0,,,NBC National Radio,https://www.lyngsat.com/radiochannels/pg/NBC-National-Radio.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,202,Tribe 92 FM,,,,2022 Eng,,,3888 H,tp 8,0,,,Tribe 92 FM,https://www.lyngsat.com/radiochannels/pg/Tribe-92-FM.html
3888 Htp 8C0,DVB-S28PSK104145/6T2-MIPLP 0,203,Lalokau FM,,,,2032 Eng,,,3888 H,tp 8,0,,,Lalokau FM,https://www.lyngsat.com/radiochannels/pg/Lalokau-FM.html
3916 Htp 8C0,DVB-S2QPSK33303/4,10,Hope Channel Australia,,0-1MPEG-2/SD,1160,4.01120 Eng,,C Sutton210204,3916 H,tp 8,0,,,,
3916 Htp 8C0,DVB-S2QPSK33303/4,11,LifeTalk Radio,,,,1122 Eng,,,3916 H,tp 8,0,,,LifeTalk Radio,https://www.lyngsat.com/radiochannels/us/LifeTalk-Radio.html
3916 Htp 8C0,DVB-S2QPSK33303/4,11,LifeTalk Radio,,,,1122 Eng,,,3916 H,tp 8,0,,,LifeTalk Radio,https://www.lyngsat.com/radiochannels/us/LifeTalk-Radio.html
