Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
4100 Vtp 20North America C,DVB-S28PSK300005/6,,(WWE feeds),,,,,,Mike 4230620,,False,
4105 Htp 21North America C,DVB-S28PSK75003/4,,(feeds),,,,,,ML231208,,False,
4138 Vtp 22North America C,DVB-S28PSK170003/4,,(feeds),,,,,,Mike 4230701,,False,
11940 Vtp 12North America Ku,NTSC,,(feeds),,,,,,Tim 2021104,,False,
12050 Vtp 18North America Ku,DVB-S28PSK4800,,(feeds),,,,,,Cyberham240306,,False,
12064 Vtp 18North America Ku,DVB-S65105/6,,(feeds),,,,,,Abbie140905,,False,
12152 Htp 23North America Ku,DVB-S28PSK15000,,(feeds),,,,,,Abbie140905,,False,
12165 Htp 23North America Ku,DVB-S61103/4,,(feeds),,,,,,Abbie140905,,False,
4177 Htp 23North America C0,DVB-S28943/4,2.0,Point of View,,?-3,,5.54864 Eng,,Mike 4221213,,False,
11744 Htp 3North America Ku,DVB-S28PSK42503/4,,(Sinclair feeds),,,,,,Mitch200706,,False,
11749 Htp 3North America Ku,DVB-S28PSK42503/4,,(Sinclair feeds),,,,,,Mitch200706,,False,
11754 Htp 3North America Ku,DVB-S28PSK42503/4,,(Sinclair feeds),,,,,,Mitch200706,,False,
11760 Htp 3North America Ku,DVB-S39783/4,,(CNN Newsource feeds),,,,,,Mitch200706,,False,
11960 Htp 13North America Ku,DVB-S28PSK300003/4,,(CNN Newsource feeds),,,,,,GdavisloopMike 4220223,,False,
11800 Htp 5North America Ku0,,,,,,,,,Cyberham240306,,False,
11804 Htp 5North America Ku,DVB-S28PSK12503/5,,(LPB feeds),,,,,,M Wilson 3130901,,False,
11811 Htp 5North America Ku0,DVB-S28PSK111503/5,,LPB,,,,5.5,,Abbie140905,https://www.lyngsat.com/providers/us/LPB.html,True,LPB
11811 Htp 5North America Ku0,DVB-S28PSK111503/5,6.0,LPB,,MPEG-2/HD,97.0,100 Eng,,,https://www.lyngsat.com/providers/us/LPB.html,True,LPB
11811 Htp 5North America Ku0,DVB-S28PSK111503/5,4.0,LPB Kids,,MPEG-2/SD,65.0,68 Eng,,,,False,LPB
11811 Htp 5North America Ku0,DVB-S28PSK111503/5,5.0,LPB 3,,MPEG-2/SD,81.0,84 Eng,,,,False,LPB
12044 Vtp 18North America Ku0,DVB-S28PSK32002/3,3.0,The Florida Channel,,1-4MPEG-2/SD,49.0,6.6  50 Eng,,Cyberham240306,,False,LPB
12137 Htp 21North America Ku0,DVB-S28PSK39783/4,1.0,[NYS Media test card],,1-1,69.0,7.9  71,,Cyberham240307,,False,LPB
12184 Vtp 24North America Ku,DVB-S35003/4,,(Unreliable Sources feeds),,,,,,N Ardman100329,,False,LPB
