Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL,is_Provider,Provider
12224 Rtp 1Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-101,,,Nagravision,NK170819,,False,
12239 Ltp 2Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-102,,,Nagravision,NK170817,,False,
12253 Rtp 3Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-103,,,Nagravision,J Robson210316,,False,
12268 Ltp 4Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-104,,,Nagravision,NK170819,,False,
12282 Rtp 5Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-105,,,Nagravision,NK170906,,False,
12297 Ltp 6Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-106,,,Nagravision,NK170819,,False,
12311 Rtp 7Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-107,,,Nagravision,Little Bear200228,,False,
12326 Ltp 8Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-108,,,Nagravision,Little Bear200228,,False,
12341 Rtp 9Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-109,,,Nagravision,NK170817,,False,
12355 Ltp 10Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-110,,,Nagravision,Little Bear200415,,False,
12370 Rtp 11Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-111,,,Nagravision,NK170819,,False,
12384 Ltp 12Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-112,,,Nagravision,NK170819,,False,
12399 Rtp 13Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-113,,,Nagravision,NK170817,,False,
12414 Ltp 14Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-114,,,Nagravision,Little Bear151215,,False,
12443 Ltp 16Canada0,DVB-S200007/8,,Bell TV,,257-116,,7.2,Nagravision,NK220712,,False,
12457 Rtp 17Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-117,,,Nagravision,Little Bear200410,,False,
12472 Ltp 18Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-118,,,Nagravision,NK170506,,False,
12486 Rtp 19Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-119,,,Nagravision,Little Bear200410,,False,
12501 Ltp 20Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-120,,,Nagravision,NK170817,,False,
12516 Rtp 21Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-121,,,Nagravision,NK170819,,False,
12530 Ltp 22Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-122,,,Nagravision,NK200127,,False,
12545 Rtp 23Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-123,,,Nagravision,J Beck 3220919,,False,
12559 Ltp 24Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-124,,,Nagravision,Little Bear181110,,False,
12574 Rtp 25Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-125,,,Nagravision,Little Bear190714,,False,
12588 Ltp 26Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-126,,,Nagravision,NK170906,,False,
12603 Rtp 27Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-127,,,Nagravision,NK170819,,False,
12618 Ltp 28Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-128,,,Nagravision,NK170819,,False,
12632 Rtp 29Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-129,,,Nagravision,Little Bear200417,,False,
12647 Ltp 30Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-130,,,Nagravision,Kyl 416150904,,False,
12661 Rtp 31Canada0,DVB-S8PSK Turbo215002/3,,Bell TV,,257-131,,,Nagravision,Little Bear200310,,False,
12676 Ltp 32Canada0,DVB-S8PSK Turbo20000,,Bell TV,,257-132,,,Nagravision,NK170819,,False,
