Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11564 Htp A9North Atlantic Ocean Region,DVB-S2QPSK33201/2,,Anuvu,,,,1.0,PowerVu,Gerard180121,11564 H,tp A9,,PowerVu,https://www.lyngsat.com/providers/us/Anuvu.html,,,True,Anuvu
11564 Htp A9North Atlantic Ocean Region,DVB-S2QPSK33201/2,501.0,BBC News,,MPEG-4/SD,4673.0,4674 Eng,PowerVu,,11564 H,tp A9,,PowerVu,,BBC News,https://www.lyngsat.com/tvchannels/uk/BBC-News.html,False,Anuvu
11564 Htp A9North Atlantic Ocean Region,DVB-S2QPSK33201/2,502.0,TFC Middle East,,MPEG-4/SD,4929.0,4930 Eng,PowerVu,,11564 H,tp A9,,PowerVu,,TFC Middle East,https://www.lyngsat.com/tvchannels/ph/TFC-Middle-East.html,False,Anuvu
11564 Htp A9North Atlantic Ocean Region,DVB-S2QPSK33201/2,503.0,Prime World,,MPEG-4/SD,5185.0,5186,PowerVu,,11564 H,tp A9,,PowerVu,,Prime World,https://www.lyngsat.com/tvchannels/--/Prime-World.html,False,Anuvu
11564 Htp A9North Atlantic Ocean Region,DVB-S2QPSK33201/2,504.0,Sport 24,,MPEG-4/SD,5441.0,5442 Eng,PowerVu,,11564 H,tp A9,,PowerVu,,Sport 24,https://www.lyngsat.com/tvchannels/uk/Sport-24.html,False,Anuvu
11592 Vtp 40USouthern Cone,DVB-S28PSK5165,,Teletrak,,,,,,C de Berazategui230615,11592 V,tp 40U,,,https://www.lyngsat.com/providers/cl/Teletrak.html,,,True,Teletrak
11592 Vtp 40USouthern Cone,DVB-S28PSK5165,1.0,Teletrak 1,,MPEG-4/HD,102.0,103 Spa,,,11592 V,tp 40U,,,,Teletrak 1,https://www.lyngsat.com/tvchannels/cl/Teletrak-1.html,False,Teletrak
11592 Vtp 40USouthern Cone,DVB-S28PSK5165,1.0,Teletrak 1,,MPEG-4/HD,102.0,103 Spa,,,11592 V,tp 40U,,,,Teletrak 1,https://www.lyngsat.com/tvchannels/cl/Teletrak-1.html,False,Teletrak
11592 Vtp 40USouthern Cone,DVB-S28PSK5165,2.0,Teletrak 2,,MPEG-4/HD,202.0,203 Spa,,,11592 V,tp 40U,,,,Teletrak 2,https://www.lyngsat.com/tvchannels/cl/Teletrak-2.html,False,Teletrak
11870 HBrazil,DVB-S32002/3,4.0,RTP Internacional América,,?-?MPEG-2/SD,256.0,4.4 258 Por,,C de Berazategui221020,11870 H,,,,,,,False,Teletrak
11870 HBrazil,DVB-S32002/3,5.0,RDP Internacional,,,,268 Por,,,11870 H,,,,,RDP Internacional,https://www.lyngsat.com/radiochannels/pt/RDP-Internacional.html,False,Teletrak
11870 HBrazil,DVB-S32002/3,5.0,RDP Internacional,,,,268 Por,,,11870 H,,,,,RDP Internacional,https://www.lyngsat.com/radiochannels/pt/RDP-Internacional.html,False,Teletrak
11875 HBrazil,DVB-S28PSK58323/4,,Unisa,,,,7.9,,Wilkherdasilva200411,11875 H,,,,https://www.lyngsat.com/providers/br/Unisa.html,,,True,Unisa
11875 HBrazil,DVB-S28PSK58323/4,1.0,Unisa 1,,MPEG-4/SD,350.0,351 Por,,,11875 H,,,,,Unisa 1,https://www.lyngsat.com/tvchannels/br/Unisa-1.html,False,Unisa
11875 HBrazil,DVB-S28PSK58323/4,2.0,Unisa 2,,MPEG-4/SD,450.0,451 Por,,,11875 H,,,,,Unisa 2,https://www.lyngsat.com/tvchannels/br/Unisa-2.html,False,Unisa
11875 HBrazil,DVB-S28PSK58323/4,3.0,Unisa 3,,MPEG-4/SD,550.0,551 Por,,,11875 H,,,,,Unisa 3,https://www.lyngsat.com/tvchannels/br/Unisa-3.html,False,Unisa
11875 HBrazil,DVB-S28PSK58323/4,4.0,Unisa 4,,MPEG-4/SD,650.0,651 Por,,,11875 H,,,,,Unisa 4,https://www.lyngsat.com/tvchannels/br/Unisa-4.html,False,Unisa
11875 HBrazil,DVB-S28PSK58323/4,5.0,Unisa 5,,MPEG-4/SD,750.0,751 Por,,,11875 H,,,,,Unisa 5,https://www.lyngsat.com/tvchannels/br/Unisa-5.html,False,Unisa
11875 HBrazil,DVB-S28PSK58323/4,6.0,Unisa 6,,MPEG-4/SD,850.0,851 Por,,,11875 H,,,,,Unisa 6,https://www.lyngsat.com/tvchannels/br/Unisa-6.html,False,Unisa
11875 HBrazil,DVB-S28PSK58323/4,7.0,Unisa 7,,MPEG-4/SD,950.0,951 Por,,,11875 H,,,,,Unisa 7,https://www.lyngsat.com/tvchannels/br/Unisa-7.html,False,Unisa
11958 Htp 7Brazil,DVB-S3255,,(feeds),,,,,,N Chaves080713,11958 H,tp 7,,,,,,False,Unisa
,,,,,,,,,,,,,,,DVB-S32002/3,,False,Unisa
