Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3720 HSE Asia,DVB-S28PSK327272/3,,Telkomsat,,1-2,,6.6,,Albert I240203,3720 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,,Telkomsat,,1-2,,6.6,,Albert I240203,3720 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,,Telkomsat,,1-2,,6.6,,Albert I240203,3720 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
3720 HSE Asia,DVB-S28PSK327272/3,,Telkomsat,,1-2,,6.6,,Albert I240203,3720 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
3791 HSE Asia,DVB-S28PSK163605/6,,Telkomsat,,1-4,,9.4,,Albert I230102,3791 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
3791 HSE Asia,DVB-S28PSK163605/6,,Telkomsat,,1-4,,9.4,,Albert I230102,3791 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
3791 HSE Asia,DVB-S28PSK163605/6,,Telkomsat,,1-4,,9.4,,Albert I230102,3791 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
3791 HSE Asia,DVB-S28PSK163605/6,,Telkomsat,,1-4,,9.4,,Albert I230102,3791 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
4020 VSE Asia,DVB-S2QPSK327272/3,,Telkomsat,,65535-1,,3.1,,Albert I240321,4020 V,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
4020 VSE Asia,DVB-S2QPSK327272/3,,Telkomsat,,65535-1,,3.1,,Albert I240321,4020 V,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
4020 VSE Asia,DVB-S2QPSK327272/3,,Telkomsat,,65535-1,,3.1,,Albert I240321,4020 V,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
4020 VSE Asia,DVB-S2QPSK327272/3,,Telkomsat,,65535-1,,3.1,,Albert I240321,4020 V,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
4131 HSE Asia,DVB-S28PSK63502/3,,Telkomsat,,1-3,,6.6,,Albert I240131,4131 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
4131 HSE Asia,DVB-S28PSK63502/3,,Telkomsat,,1-3,,6.6,,Albert I240131,4131 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
4131 HSE Asia,DVB-S28PSK63502/3,,Telkomsat,,1-3,,6.6,,Albert I240131,4131 H,,,,https://www.lyngsat.com/providers/id/Telkomsat.html,,,True,Telkomsat
