Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12676 Ltp 32Canada0,12224 Rtp 1Canada0,DVB-S200007/8,,Bell TV,,256-1,,7.2,Nagravision,M Flores191227
12676 Ltp 32Canada0,12239 Ltp 2Canada0,DVB-S200007/8,,Bell TV,,256-2,,7.2,Nagravision,M Flores191227
12676 Ltp 32Canada0,12253 Rtp 3Canada0,DVB-S200007/8,,Bell TV,,256-3,,7.2,Nagravision,M Flores191227
12676 Ltp 32Canada0,12268 Ltp 4Canada0,DVB-S200007/8,,Bell TV,,256-4,,7.2,Nagravision,T Viererbe240103
12676 Ltp 32Canada0,12282 Rtp 5Canada0,DVB-S20000,,Bell TV,,256-5,,,Nagravision,NK210415
12676 Ltp 32Canada0,12297 Ltp 6Canada0,DVB-S200007/8,,Bell TV,,256-6,,7.2,Nagravision,M Flores191227
12676 Ltp 32Canada0,12311 Rtp 7Canada0,DVB-S200007/8,,Bell TV,,256-7,,7.2,Nagravision,M Flores191227
12676 Ltp 32Canada0,12326 Ltp 8Canada0,DVB-S200007/8,,Bell TV,,256-8,,7.2,Nagravision,NK170831
12676 Ltp 32Canada0,12341 Rtp 9Canada0,DVB-S200007/8,,Bell TV,,256-9,,7.2,Nagravision,NK200127
12676 Ltp 32Canada0,12355 Ltp 10Canada0,DVB-S200007/8,,Bell TV,,256-10,,7.2,Nagravision,NK170831
12676 Ltp 32Canada0,12370 Rtp 11Canada0,DVB-S200007/8,,Bell TV,,256-11,,7.2,Nagravision,M Flores191224
12676 Ltp 32Canada0,12384 Ltp 12Canada0,DVB-S200007/8,,Bell TV,,256-12,,7.2,Nagravision,NK130724
12676 Ltp 32Canada0,12399 Rtp 13Canada0,DVB-S200007/8,,Bell TV,,256-13,,7.2,Nagravision,NK170831
12676 Ltp 32Canada0,12414 Ltp 14Canada0,DVB-S200007/8,,Bell TV,,256-14,,7.2,Nagravision,M Flores191224
12676 Ltp 32Canada0,12428 Rtp 15Canada0,DVB-S200007/8,,Bell TV,,256-15,,7.2,Nagravision,J Robson210223
12676 Ltp 32Canada0,12443 Ltp 16Canada0,DVB-S200007/8,,Bell TV,,256-16,,7.2,Nagravision,M Flores191224
12676 Ltp 32Canada0,12457 Rtp 17Canada0,DVB-S200007/8,,Bell TV,,256-17,,7.2,Nagravision,M Flores191224
12676 Ltp 32Canada0,12472 Ltp 18Canada0,DVB-S200007/8,,Bell TV,,256-18,,7.2,Nagravision,NK200103
12676 Ltp 32Canada0,12486 Rtp 19Canada0,DVB-S200007/8,,Bell TV,,256-19,,7.2,Nagravision,NK210415
12676 Ltp 32Canada0,12501 Ltp 20Canada0,DVB-S200007/8,,Bell TV,,256-20,,7.2,Nagravision,T Viererbe240106
12676 Ltp 32Canada0,12516 Rtp 21Canada0,DVB-S200007/8,,Bell TV,,256-21,,7.2,Nagravision,NK170906
12676 Ltp 32Canada0,12530 Ltp 22Canada0,DVB-S200007/8,,Bell TV,,256-22,,7.2,Nagravision,NK210419
12676 Ltp 32Canada0,12545 Rtp 23Canada0,DVB-S200007/8,,Bell TV,,256-23,,7.2,Nagravision,NK170831
12676 Ltp 32Canada0,12559 Ltp 24Canada0,DVB-S200007/8,,Bell TV,,256-24,,7.2,Nagravision,Little Bear190206
12676 Ltp 32Canada0,12559 Ltp 24Canada0,195,Free Previews Info Channel,,MPEG-2/SD,,,,,
12676 Ltp 32Canada0,12574 Rtp 25Canada0,DVB-S200007/8,,Bell TV,,256-25,,7.2,Nagravision,J Beck 3220919
12676 Ltp 32Canada0,12588 Ltp 26Canada0,DVB-S200007/8,,Bell TV,,256-26,,7.2,Nagravision,NK180102
12676 Ltp 32Canada0,12603 Rtp 27Canada0,DVB-S200007/8,,Bell TV,,256-27,,7.2,Nagravision,M Flores191224
12676 Ltp 32Canada0,12618 Ltp 28Canada0,DVB-S200007/8,,Bell TV,,256-28,,7.2,Nagravision,J Robson210223
12676 Ltp 32Canada0,12632 Rtp 29Canada0,DVB-S200007/8,,Bell TV,,256-29,,7.2,Nagravision,M Flores191224
12676 Ltp 32Canada0,12632 Rtp 29Canada0,994,Uniprix,,,,Fre,,,
12676 Ltp 32Canada0,12647 Ltp 30Canada0,DVB-S200007/8,,Bell TV,,256-30,,7.2,Nagravision,Dallara220304
12676 Ltp 32Canada0,12661 Rtp 31Canada0,DVB-S200007/8,,Bell TV,,256-31,,7.2,Nagravision,M Flores191224
12676 Ltp 32Canada0,12661 Rtp 31Canada0,184,[Channel Lock Out info card],,MPEG-2/SD,7458,7459,,,
12676 Ltp 32Canada0,12676 Ltp 32Canada0,DVB-S200007/8,,Bell TV,,256-32,,7.2,Nagravision,M Flores191224
