Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
,3984 Rtp 20CWest hemi,DVB-S28PSK45802/3,,,,,,6.6,Viaccess,Montana Satelite220731
,3984 Rtp 20CWest hemi,,Vía X,,MPEG-4/HD,132,785 Spa,Viaccess,,
,3984 Rtp 20CWest hemi,,Zona Latina,,MPEG-4/HD,152,786 Spa,Viaccess,,
,11911 VNorth Latin America,DVB-S28213/4,,,,0-1,,5.5,Quintic,P Smith130625
,11911 VNorth Latin America,1,Instrumental,,,,131,Quintic,,
,11911 VNorth Latin America,2,Clasico,,,,133,Quintic,,
,11911 VNorth Latin America,3,Latino,,,,132,Quintic,,
,11911 VNorth Latin America,4,Adulto,,,,134,Quintic,,
,11911 VNorth Latin America,5,Folclorico,,,,231,Quintic,,
,11911 VNorth Latin America,6,Juvenil,,,,233,Quintic,,
,11911 VNorth Latin America,7,Nueva Era,,,,232,Quintic,,
,11911 VNorth Latin America,8,Tropical,,,,234,Quintic,,
,11911 VNorth Latin America,9,Crossover,,,,331,Quintic,,
,11911 VNorth Latin America,10,Eventos,,,,333,Quintic,,
,11911 VNorth Latin America,11,Venezolano,,,,332,Quintic,,
,11911 VNorth Latin America,12,Electronica,,,,3.4,Quintic,,
,11911 VNorth Latin America,15,Olimpica,,,,432,Quintic,,
,11911 VNorth Latin America,17,Instrumental Moderno,,,,531,Quintic,,
,11911 VNorth Latin America,18,Cristiano,,,,533,Quintic,,
,11911 VNorth Latin America,19,Chillout,,,,532,Quintic,,
,11911 VNorth Latin America,20,Instrumental Exitos,,,,534,Quintic,,
,12138 HNorth Latin America,DVB-S31113/4,1,Canal 27 (Guatemala),,177-176MPEG-2/SD,4194,5.54195 Spa,,P Smith130625
,12138 HNorth Latin America,,Radio Exclusiva,,,,4197 Spa,,,
