SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,SES Ukraine,85-4219,,12073 H,tp B19,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,,,True,SES Ukraine,2/3,30000.0,DVB-S2,,
,SES Ukraine,85-16,,12130 V,tp B22,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,,,True,SES Ukraine,3/4,27500.0,DVB-S2,,
,SES Ukraine,85-16,,12130 V,tp B22,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,,,True,SES Ukraine,3/4,27500.0,DVB-S2,,
,SES Ukraine,85-16,,12130 V,tp B22,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,,,True,SES Ukraine,3/4,27500.0,DVB-S2,,
,SES Ukraine,85-16,,12130 V,tp B22,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,,,True,SES Ukraine,3/4,27500.0,DVB-S2,,
,SES Ukraine,85-17,,12284 V,tp B30,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,,,True,SES Ukraine,3/4,27500.0,DVB-S2,,
,SES Ukraine,85-17,,12284 V,tp B30,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,,,True,SES Ukraine,3/4,27500.0,DVB-S2,,
,SES Ukraine,85-17,,12284 V,tp B30,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,,,True,SES Ukraine,3/4,27500.0,DVB-S2,,
,SES Ukraine,85-17,,12284 V,tp B30,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,,,True,SES Ukraine,3/4,27500.0,DVB-S2,,
7600.0,DW English,MPEG-4/HD,1110.0,11747 V,tp B2,0-47,,,DW English,https://www.lyngsat.com/tvchannels/de/DW-English.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Eng,de
7600.0,DW English,MPEG-4/HD,1110.0,11747 V,tp B2,0-47,,,DW English,https://www.lyngsat.com/tvchannels/de/DW-English.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Eng,de
7625.0,5 Kanal (Ukraine),MPEG-4/HD,7626.0,11747 V,tp B2,0-47,,,5 Kanal (Ukraine),https://www.lyngsat.com/tvchannels/ua/5-Kanal.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,ua
7625.0,5 Kanal (Ukraine),MPEG-4/HD,7626.0,11747 V,tp B2,0-47,,,5 Kanal (Ukraine),https://www.lyngsat.com/tvchannels/ua/5-Kanal.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,ua
7630.0,Radio Svoboda TV,MPEG-4/HD,6301.0,11747 V,tp B2,0-47,,,Radio Svoboda TV,https://www.lyngsat.com/tvchannels/cz/Radio-Svoboda-TV.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,cz
7630.0,VoA TV Holos Ameryky,MPEG-4/HD,6301.0,11747 V,tp B2,0-47,,,VoA TV Holos Ameryky,https://www.lyngsat.com/tvchannels/us/VoA-TV-Holos-Ameryky.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,us
7640.0,Galychyna TV,MPEG-4/HD,7641.0,11747 V,tp B2,0-47,,,Galychyna TV,https://www.lyngsat.com/tvchannels/ua/Galychyna-TV.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,ua
7640.0,Galychyna TV,MPEG-4/HD,7641.0,11747 V,tp B2,0-47,,,Galychyna TV,https://www.lyngsat.com/tvchannels/ua/Galychyna-TV.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,ua
7645.0,Rozpakuy TV,MPEG-4/SD,7646.0,11747 V,tp B2,0-47,,,Rozpakuy TV,https://www.lyngsat.com/tvchannels/ua/Rozpakuy-TV.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,ua
7645.0,Rozpakuy TV,MPEG-4/SD,7646.0,11747 V,tp B2,0-47,,,Rozpakuy TV,https://www.lyngsat.com/tvchannels/ua/Rozpakuy-TV.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,ua
6910.0,Rozpakuy TV,MPEG-2/SD,6911.0,12284 V,tp B30,0-47,,,Rozpakuy TV,https://www.lyngsat.com/tvchannels/ua/Rozpakuy-TV.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Ukr,ua
6910.0,Rozpakuy TV,MPEG-2/SD,6911.0,12284 V,tp B30,0-47,,,Rozpakuy TV,https://www.lyngsat.com/tvchannels/ua/Rozpakuy-TV.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Ukr,ua
7650.0,European Racing Channel,HEVC/HD,7651.0,11747 V,tp B2,0-47,,,European Racing Channel,https://www.lyngsat.com/tvchannels/uk/European-Racing-Channel.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Eng,uk
7660.0,Novyy Khristianskiy,MPEG-4/SD,7661.0,11747 V,tp B2,0-47,,,Novyy Khristianskiy,https://www.lyngsat.com/tvchannels/ua/Novyy-Khristianskiy.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Rus,ua
7660.0,Novyy Khristianskiy,MPEG-4/SD,7661.0,11747 V,tp B2,0-47,,,Novyy Khristianskiy,https://www.lyngsat.com/tvchannels/ua/Novyy-Khristianskiy.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Rus,ua
6935.0,Novyy Khristianskiy,MPEG-4/SD,6936.0,12284 V,tp B30,0-47,,,Novyy Khristianskiy,https://www.lyngsat.com/tvchannels/ua/Novyy-Khristianskiy.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Rus,ua
6935.0,Novyy Khristianskiy,MPEG-4/SD,6936.0,12284 V,tp B30,0-47,,,Novyy Khristianskiy,https://www.lyngsat.com/tvchannels/ua/Novyy-Khristianskiy.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Rus,ua
7665.0,Televsesvit,MPEG-4/SD,7666.0,11747 V,tp B2,0-47,,,Televsesvit,https://www.lyngsat.com/tvchannels/ua/Televsesvit.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,ua
7665.0,Televsesvit,MPEG-4/SD,7666.0,11747 V,tp B2,0-47,,,Televsesvit,https://www.lyngsat.com/tvchannels/ua/Televsesvit.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Ukr,ua
7690.0,English Club TV,MPEG-4/HD,7691.0,11747 V,tp B2,0-47,"Viaccess,Verimatrix",,English Club TV,https://www.lyngsat.com/tvchannels/uk/English-Club-TV.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Rus Eng,uk
7690.0,English Club TV,MPEG-4/HD,7691.0,11747 V,tp B2,0-47,"Viaccess,Verimatrix",,English Club TV,https://www.lyngsat.com/tvchannels/uk/English-Club-TV.html,False,SES Ukraine,3/4,30000.0,DVB-S2,Rus Eng,uk
290.0,English Club TV,MPEG-4/HD,7691.0,12380 H,tp B35,0-47,"Viaccess,Verimatrix",,English Club TV,https://www.lyngsat.com/tvchannels/uk/English-Club-TV.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Eng,uk
290.0,English Club TV,MPEG-4/HD,7691.0,12380 H,tp B35,0-47,"Viaccess,Verimatrix",,English Club TV,https://www.lyngsat.com/tvchannels/uk/English-Club-TV.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Eng,uk
7606.0,Nastoyashcheye Vremya,,,11747 V,tp B2,0-47,,,Nastoyashcheye Vremya,https://www.lyngsat.com/radiochannels/cz/Nastoyashcheye-Vremya.html,False,SES Ukraine,3/4,30000.0,DVB-S2,,cz
7606.0,Nastoyashcheye Vremya,,,11747 V,tp B2,0-47,,,Nastoyashcheye Vremya,https://www.lyngsat.com/radiochannels/cz/Nastoyashcheye-Vremya.html,False,SES Ukraine,3/4,30000.0,DVB-S2,,cz
,Viasat Ukraina,85-12,,11766 H,tp B3,0-47,,,,,False,SES Ukraine,2/3,30000.0,DVB-S2,,
,Viasat Ukraina,68-24,,12207 V,tp B26,0-47,Verimatrix,,,,False,SES Ukraine,2/3,30000.0,DVB-S2,,
6100.0,1+1 Marafon,MPEG-4/SD,1001.0,11766 H,tp B3,0-47,,,1+1 Marafon,https://www.lyngsat.com/tvchannels/ua/1-1-Marafon.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6100.0,1+1 Marafon,MPEG-4/SD,1001.0,11766 H,tp B3,0-47,,,1+1 Marafon,https://www.lyngsat.com/tvchannels/ua/1-1-Marafon.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6101.0,1+1 Ukraïna,MPEG-4/SD,1011.0,11766 H,tp B3,0-47,,,1+1 Ukraïna,https://www.lyngsat.com/tvchannels/ua/1-1-Ukraina.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6101.0,1+1 Ukraïna,MPEG-4/SD,1011.0,11766 H,tp B3,0-47,,,1+1 Ukraïna,https://www.lyngsat.com/tvchannels/ua/1-1-Ukraina.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6680.0,1+1 Ukraïna,MPEG-2/SD,6681.0,12130 V,tp B22,0-47,,,1+1 Ukraïna,https://www.lyngsat.com/tvchannels/ua/1-1-Ukraina.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Ukr,ua
6680.0,1+1 Ukraïna,MPEG-2/SD,6681.0,12130 V,tp B22,0-47,,,1+1 Ukraïna,https://www.lyngsat.com/tvchannels/ua/1-1-Ukraina.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Ukr,ua
6110.0,TET,MPEG-4/SD,1101.0,11766 H,tp B3,0-47,,,TET,https://www.lyngsat.com/tvchannels/ua/TET.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6110.0,TET,MPEG-4/SD,1101.0,11766 H,tp B3,0-47,,,TET,https://www.lyngsat.com/tvchannels/ua/TET.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6112.0,Plus Plus,MPEG-4/SD,1121.0,11766 H,tp B3,0-47,,,Plus Plus,https://www.lyngsat.com/tvchannels/ua/Plus-Plus.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6112.0,Plus Plus,MPEG-4/SD,1121.0,11766 H,tp B3,0-47,,,Plus Plus,https://www.lyngsat.com/tvchannels/ua/Plus-Plus.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6114.0,Bigudi,MPEG-4/SD,1141.0,11766 H,tp B3,0-47,,,Bigudi,https://www.lyngsat.com/tvchannels/ua/Bigudi.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6114.0,Bigudi,MPEG-4/SD,1141.0,11766 H,tp B3,0-47,,,Bigudi,https://www.lyngsat.com/tvchannels/ua/Bigudi.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6120.0,2+2,MPEG-4/SD,1201.0,11766 H,tp B3,0-47,,,2+2,https://www.lyngsat.com/tvchannels/ua/2-2.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6120.0,2+2,MPEG-4/SD,1201.0,11766 H,tp B3,0-47,,,2+2,https://www.lyngsat.com/tvchannels/ua/2-2.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6120.0,2+2,MPEG-4/SD,1201.0,11766 H,tp B3,0-47,,,2+2,https://www.lyngsat.com/tvchannels/ua/2-2.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6120.0,2+2,MPEG-4/SD,1201.0,11766 H,tp B3,0-47,,,2+2,https://www.lyngsat.com/tvchannels/ua/2-2.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6610.0,2+2,MPEG-2/SD,6611.0,12130 V,tp B22,0-47,,,2+2,https://www.lyngsat.com/tvchannels/ua/2-2.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Ukr,ua
6610.0,2+2,MPEG-2/SD,6611.0,12130 V,tp B22,0-47,,,2+2,https://www.lyngsat.com/tvchannels/ua/2-2.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Ukr,ua
6610.0,2+2,MPEG-2/SD,6611.0,12130 V,tp B22,0-47,,,2+2,https://www.lyngsat.com/tvchannels/ua/2-2.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Ukr,ua
6610.0,2+2,MPEG-2/SD,6611.0,12130 V,tp B22,0-47,,,2+2,https://www.lyngsat.com/tvchannels/ua/2-2.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Ukr,ua
6127.0,2+2 Marafon,MPEG-4/SD,1271.0,11766 H,tp B3,0-47,,,2+2 Marafon,https://www.lyngsat.com/tvchannels/ua/2-2-Marafon.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6135.0,24 Kanal,MPEG-4/SD,1351.0,11766 H,tp B3,0-47,,,24 Kanal,https://www.lyngsat.com/tvchannels/ua/24-Kanal.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6135.0,24 Kanal,MPEG-4/SD,1351.0,11766 H,tp B3,0-47,,,24 Kanal,https://www.lyngsat.com/tvchannels/ua/24-Kanal.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6142.0,Beauty Trust Quality,MPEG-4/SD,1421.0,11766 H,tp B3,0-47,,,Beauty Trust Quality,https://www.lyngsat.com/tvchannels/ua/Beauty-Trust-Quality.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6148.0,Tuso,MPEG-4/SD,1481.0,11766 H,tp B3,0-47,,,Tuso,https://www.lyngsat.com/tvchannels/ua/Tuso.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6148.0,Tuso,MPEG-4/SD,1481.0,11766 H,tp B3,0-47,,,Tuso,https://www.lyngsat.com/tvchannels/ua/Tuso.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6160.0,Unian TV,MPEG-4/SD,6161.0,11766 H,tp B3,0-47,,,Unian TV,https://www.lyngsat.com/tvchannels/ua/Unian-TV.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6160.0,Unian TV,MPEG-4/SD,6161.0,11766 H,tp B3,0-47,,,Unian TV,https://www.lyngsat.com/tvchannels/ua/Unian-TV.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6190.0,ATR,MPEG-4/HD,1901.0,11766 H,tp B3,0-47,,,ATR,https://www.lyngsat.com/tvchannels/ua/ATR.html,False,SES Ukraine,2/3,30000.0,DVB-S2,,ua
6190.0,ATR,MPEG-4/HD,1901.0,11766 H,tp B3,0-47,,,ATR,https://www.lyngsat.com/tvchannels/ua/ATR.html,False,SES Ukraine,2/3,30000.0,DVB-S2,,ua
,Home 3,85-201,,11785 V,tp B4,0,Videoguard,,,,False,SES Ukraine,5/6,27500.0,DVB-S2,,
,Home 3,85-203,,11938 V,tp B12,0,Videoguard,,,,False,SES Ukraine,5/6,27500.0,DVB-S2,,
,Home 3,85-202,,11958 H,tp B13,0,Videoguard,,,,False,SES Ukraine,5/6,27500.0,DVB-S2,,
10510.0,LRT Lituanica,MPEG-4/SD,5341.0,11938 V,tp B12,0,,,LRT Lituanica,https://www.lyngsat.com/tvchannels/lt/LRT-Lituanica.html,False,SES Ukraine,5/6,27500.0,DVB-S2,Lit,lt
10510.0,LRT Lituanica,MPEG-4/SD,5341.0,11938 V,tp B12,0,,,LRT Lituanica,https://www.lyngsat.com/tvchannels/lt/LRT-Lituanica.html,False,SES Ukraine,5/6,27500.0,DVB-S2,Lit,lt
10650.0,Rada,MPEG-4/SD,5841.0,11938 V,tp B12,0,,,Rada,https://www.lyngsat.com/tvchannels/ua/Rada.html,False,SES Ukraine,5/6,27500.0,DVB-S2,Ukr,ua
10650.0,Rada,MPEG-4/SD,5841.0,11938 V,tp B12,0,,,Rada,https://www.lyngsat.com/tvchannels/ua/Rada.html,False,SES Ukraine,5/6,27500.0,DVB-S2,Ukr,ua
10650.0,Rada,MPEG-4/SD,5841.0,11938 V,tp B12,0,,,Rada,https://www.lyngsat.com/tvchannels/ua/Rada.html,False,SES Ukraine,5/6,27500.0,DVB-S2,Ukr,ua
10650.0,Rada,MPEG-4/SD,5841.0,11938 V,tp B12,0,,,Rada,https://www.lyngsat.com/tvchannels/ua/Rada.html,False,SES Ukraine,5/6,27500.0,DVB-S2,Ukr,ua
2.0,Rada,MPEG-4/SD,122.0,12073 H,tp B19,0-47,BISS,,Rada,https://www.lyngsat.com/tvchannels/ua/Rada.html,False,SES Ukraine,P 0,,DVB-S2,Ukr,ua
2.0,Rada,MPEG-4/SD,122.0,12073 H,tp B19,0-47,BISS,,Rada,https://www.lyngsat.com/tvchannels/ua/Rada.html,False,SES Ukraine,P 0,,DVB-S2,Ukr,ua
2.0,Rada,MPEG-4/SD,122.0,12073 H,tp B19,0-47,BISS,,Rada,https://www.lyngsat.com/tvchannels/ua/Rada.html,False,SES Ukraine,P 0,,DVB-S2,Ukr,ua
2.0,Rada,MPEG-4/SD,122.0,12073 H,tp B19,0-47,BISS,,Rada,https://www.lyngsat.com/tvchannels/ua/Rada.html,False,SES Ukraine,P 0,,DVB-S2,Ukr,ua
,,86-6,,11996 H,tp B15,0,,,,,False,SES Ukraine,3/4,27500.0,DVB-S2,,
,,,,12092 V,tp B20,0-47,,,,,False,SES Ukraine,,,,,
4000.0,TV Chile,MPEG-2/SD,4001.0,11996 H,tp B15,0,Viaccess,,TV Chile,https://www.lyngsat.com/tvchannels/cl/TV-Chile.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Spa,cl
4060.0,God TV Scandinavia,MPEG-4/SD,2308.0,11996 H,tp B15,0,,,God TV Scandinavia,https://www.lyngsat.com/tvchannels/uk/God-TV-Scandinavia.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Eng,uk
4090.0,TV Vision Sverige,MPEG-4/SD,4091.0,11996 H,tp B15,0,,,TV Vision Sverige,https://www.lyngsat.com/tvchannels/no/TV-Vision-Sverige.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Swe,no
4090.0,TV Vision Sverige,MPEG-4/SD,4091.0,11996 H,tp B15,0,,,TV Vision Sverige,https://www.lyngsat.com/tvchannels/no/TV-Vision-Sverige.html,False,SES Ukraine,3/4,27500.0,DVB-S2,Swe,no
6510.0,Telekanal STB,MPEG-4/HD,6511.0,12073 H,tp B19,0-47,,,Telekanal STB,https://www.lyngsat.com/tvchannels/ua/Telekanal-STB.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6520.0,ICTV (Ukraine),MPEG-4/HD,6521.0,12073 H,tp B19,0-47,,,ICTV (Ukraine),https://www.lyngsat.com/tvchannels/ua/ICTV.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6530.0,Novy Kanal,MPEG-4/HD,6531.0,12073 H,tp B19,0-47,,,Novy Kanal,https://www.lyngsat.com/tvchannels/ua/Novy-Kanal.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6540.0,M1 (Ukraine),MPEG-4/HD,6541.0,12073 H,tp B19,0-47,,,M1 (Ukraine),https://www.lyngsat.com/tvchannels/ua/M1.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6550.0,M2 (Ukraine),MPEG-4/HD,6551.0,12073 H,tp B19,0-47,,,M2 (Ukraine),https://www.lyngsat.com/tvchannels/ua/M2.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6550.0,M2 (Ukraine),MPEG-4/HD,6551.0,12073 H,tp B19,0-47,,,M2 (Ukraine),https://www.lyngsat.com/tvchannels/ua/M2.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6560.0,Oce,MPEG-4/HD,6561.0,12073 H,tp B19,0-47,,,Oce,https://www.lyngsat.com/tvchannels/ua/Oce.html,False,SES Ukraine,2/3,30000.0,DVB-S2,,ua
6570.0,ICTV 2,MPEG-4/HD,6571.0,12073 H,tp B19,0-47,,,ICTV 2,https://www.lyngsat.com/tvchannels/ua/ICTV-2.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
6580.0,Tviy Serial,MPEG-4/HD,6581.0,12073 H,tp B19,0-47,,,Tviy Serial,https://www.lyngsat.com/tvchannels/ua/Tviy-Serial.html,False,SES Ukraine,2/3,30000.0,DVB-S2,Ukr,ua
,RRT,44-10,,12073 H,tp B19,0-47,BISS,https://www.lyngsat.com/providers/ua/RRT.html,,,True,RRT,P 0,,DVB-S2,,
,RRT,44-10,,12073 H,tp B19,0-47,BISS,https://www.lyngsat.com/providers/ua/RRT.html,,,True,RRT,P 0,,DVB-S2,,
,RRT,44-12,,12073 H,tp B19,0-47,,https://www.lyngsat.com/providers/ua/RRT.html,,,True,RRT,P 0,,DVB-S2,,
,RRT,44-12,,12073 H,tp B19,0-47,,https://www.lyngsat.com/providers/ua/RRT.html,,,True,RRT,P 0,,DVB-S2,,
1.0,Armiya TV,MPEG-4/SD,112.0,12073 H,tp B19,0-47,BISS,,Armiya TV,https://www.lyngsat.com/tvchannels/ua/Armiya-TV.html,False,RRT,P 0,,DVB-S2,Ukr,ua
1.0,Armiya TV,MPEG-4/SD,112.0,12073 H,tp B19,0-47,BISS,,Armiya TV,https://www.lyngsat.com/tvchannels/ua/Armiya-TV.html,False,RRT,P 0,,DVB-S2,Ukr,ua
6675.0,Armiya TV,MPEG-2/SD,6676.0,12130 V,tp B22,0-47,,,Armiya TV,https://www.lyngsat.com/tvchannels/ua/Armiya-TV.html,False,RRT,3/4,27500.0,DVB-S2,Ukr,ua
6675.0,Armiya TV,MPEG-2/SD,6676.0,12130 V,tp B22,0-47,,,Armiya TV,https://www.lyngsat.com/tvchannels/ua/Armiya-TV.html,False,RRT,3/4,27500.0,DVB-S2,Ukr,ua
3.0,Sonce,MPEG-4/SD,132.0,12073 H,tp B19,0-47,BISS,,Sonce,https://www.lyngsat.com/tvchannels/ua/Sonce.html,False,RRT,P 0,,DVB-S2,Ukr,ua
3.0,Sonce,MPEG-4/SD,132.0,12073 H,tp B19,0-47,BISS,,Sonce,https://www.lyngsat.com/tvchannels/ua/Sonce.html,False,RRT,P 0,,DVB-S2,Ukr,ua
6920.0,Sonce,MPEG-2/SD,6921.0,12284 V,tp B30,0-47,,,Sonce,https://www.lyngsat.com/tvchannels/ua/Sonce.html,False,RRT,3/4,27500.0,DVB-S2,Ukr,ua
6920.0,Sonce,MPEG-2/SD,6921.0,12284 V,tp B30,0-47,,,Sonce,https://www.lyngsat.com/tvchannels/ua/Sonce.html,False,RRT,3/4,27500.0,DVB-S2,Ukr,ua
4.0,My-Ukraina,MPEG-4/SD,142.0,12073 H,tp B19,0-47,BISS,,My-Ukraina,https://www.lyngsat.com/tvchannels/ua/My-Ukraina.html,False,RRT,P 0,,DVB-S2,Ukr,ua
4.0,My-Ukraina,MPEG-4/SD,142.0,12073 H,tp B19,0-47,BISS,,My-Ukraina,https://www.lyngsat.com/tvchannels/ua/My-Ukraina.html,False,RRT,P 0,,DVB-S2,Ukr,ua
5.0,[test card],MPEG-4/SD,152.0,12073 H,tp B19,0-47,BISS,,,,False,RRT,P 0,,DVB-S2,,
7.0,[test card],MPEG-4/SD,172.0,12073 H,tp B19,0-47,BISS,,,,False,RRT,P 0,,DVB-S2,,
10.0,[test card],MPEG-4/SD,202.0,12073 H,tp B19,0-47,BISS,,,,False,RRT,P 0,,DVB-S2,,
11.0,[test card],MPEG-4/SD,212.0,12073 H,tp B19,0-47,BISS,,,,False,RRT,P 0,,DVB-S2,,
12.0,[test card],MPEG-4/SD,222.0,12073 H,tp B19,0-47,BISS,,,,False,RRT,P 0,,DVB-S2,,
6630.0,[test card],MPEG-2/SD,6631.0,12130 V,tp B22,0-47,,,,,False,RRT,3/4,27500.0,DVB-S2,,
6650.0,[test card],MPEG-2/SD,6651.0,12130 V,tp B22,0-47,,,,,False,RRT,3/4,27500.0,DVB-S2,,
7981.0,[test card],MPEG-4/HD,7811.0,12437 V,tp B38,0-47,,,,,False,RRT,2/3,30000.0,DVB-S2,,
