Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
4025 Vtp 16North America C,DVB-S28PSK50005/6,9,A Más +,,HEVC/SD,177.0,179 Spa,,,DVB-S2,5000.0,5/6,4025 V,tp 16,,,https://www.lyngsat.com/providers/mx/A-Mas--.html,A Más +,https://www.lyngsat.com/tvchannels/mx/A-Mas--.html,,,True,A Más +
4025 Vtp 16North America C,DVB-S28PSK50005/6,9,A Más +,,HEVC/SD,177.0,179 Spa,,,DVB-S2,5000.0,5/6,4025 V,tp 16,,,https://www.lyngsat.com/providers/mx/A-Mas--.html,A Más +,https://www.lyngsat.com/tvchannels/mx/A-Mas--.html,,,True,A Más +
4025 Vtp 16North America C,DVB-S28PSK50005/6,9,A Más +,,HEVC/SD,177.0,179 Spa,,,DVB-S2,5000.0,5/6,4025 V,tp 16,,,https://www.lyngsat.com/providers/mx/A-Mas--.html,A Más +,https://www.lyngsat.com/tvchannels/mx/A-Mas--.html,,,True,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,2,The Weather Channel,,MPEG-4/SD,16.0,17 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,The Weather Channel,https://www.lyngsat.com/tvchannels/us/The-Weather-Channel.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,2,The Weather Channel,,MPEG-4/SD,16.0,17 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,The Weather Channel,https://www.lyngsat.com/tvchannels/us/The-Weather-Channel.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,8,The Weather Channel,,MPEG-4/HD,336.0,337 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,The Weather Channel,https://www.lyngsat.com/tvchannels/us/The-Weather-Channel.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,8,The Weather Channel,,MPEG-4/HD,336.0,337 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,The Weather Channel,https://www.lyngsat.com/tvchannels/us/The-Weather-Channel.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,11,Justice Central TV,,MPEG-4/HD,450.0,451 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,Justice Central TV,https://www.lyngsat.com/tvchannels/us/Justice-Central-TV.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,12,Comedy TV (USA),,MPEG-4/HD,500.0,501 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,Comedy TV (USA),https://www.lyngsat.com/tvchannels/us/Comedy-TV.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,13,Recipe TV,,MPEG-4/HD,550.0,551 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,Recipe TV,https://www.lyngsat.com/tvchannels/us/Recipe-TV.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,14,Cars TV,,MPEG-4/HD,600.0,601 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,Cars TV,https://www.lyngsat.com/tvchannels/us/Cars-TV.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,15,Pets TV,,MPEG-4/HD,650.0,651 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,Pets TV,https://www.lyngsat.com/tvchannels/us/Pets-TV.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,16,My Destination TV,,MPEG-4/HD,700.0,701 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,My Destination TV,https://www.lyngsat.com/tvchannels/us/My-Destination-TV.html,,,False,A Más +
4060 Htp 18North America C,DVB-S28PSK300005/6,17,Es TV,,MPEG-4/HD,750.0,751 Eng,Digicipher,,DVB-S2,30000.0,5/6,4060 H,tp 18,,Digicipher,,Es TV,https://www.lyngsat.com/tvchannels/us/Es-TV.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,1,Discovery Channel East,,MPEG-4/HD,17.0,18 Eng,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,Discovery Channel East,https://www.lyngsat.com/tvchannels/us/Discovery-Channel-East.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,2,TLC East,,MPEG-4/HD,33.0,34 Eng,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,TLC East,https://www.lyngsat.com/tvchannels/us/TLC-East.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,3,Destination America,,MPEG-4/HD,49.0,50 Eng,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,Destination America,https://www.lyngsat.com/tvchannels/us/Destination-America.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,4,TLC Canada,,MPEG-4/HD,65.0,66 Eng,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,TLC Canada,https://www.lyngsat.com/tvchannels/us/TLC-Canada.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,5,American Heroes Channel USA,,MPEG-4/HD,81.0,82 Eng,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,American Heroes Channel USA,https://www.lyngsat.com/tvchannels/us/American-Heroes-Channel-USA.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,6,Discovery en Español,,MPEG-4/HD,97.0,98 Spa,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,Discovery en Español,https://www.lyngsat.com/tvchannels/us/Discovery-en-Espanol.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,7,Discovery Familia,,MPEG-4/HD,113.0,114 Spa,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,Discovery Familia,https://www.lyngsat.com/tvchannels/us/Discovery-Familia.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,8,Investigation Discovery East,,MPEG-4/HD,129.0,130 Eng,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,Investigation Discovery East,https://www.lyngsat.com/tvchannels/us/Investigation-Discovery-East.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,9,Animal Planet East,,MPEG-4/HD,145.0,146 Eng,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,Animal Planet East,https://www.lyngsat.com/tvchannels/us/Animal-Planet-East.html,,,False,A Más +
4080 Vtp 19North America C,DVB-S28PSK300005/6,10,Science,,MPEG-4/HD,161.0,162 Eng,Digicipher,,DVB-S2,30000.0,5/6,4080 V,tp 19,,Digicipher,,Science,https://www.lyngsat.com/tvchannels/us/Science.html,,,False,A Más +
4100 Htp 20North America C,DVB-S28PSK300005/6,,Paramount Domestic Media Networks HD Plex 1,,20-?,,9.4,PowerVu,NOS482230430,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,https://www.lyngsat.com/providers/us/Paramount-Domestic-Media-Networks-HD-Plex-1.html,,,,,True,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,101,CMT West,,MPEG-4/HD,111.0,100 Eng,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,CMT West,https://www.lyngsat.com/tvchannels/us/CMT-West.html,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,102,MTV West,,MPEG-4/HD,211.0,200 Eng,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,MTV West,https://www.lyngsat.com/tvchannels/us/MTV-West.html,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,103,Nickelodeon East,,MPEG-4/HD,311.0,300 Eng,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,Nickelodeon East,https://www.lyngsat.com/tvchannels/us/Nickelodeon-East.html,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,104,VH1 East,,MPEG-4/HD,411.0,400 Eng,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,VH1 East,https://www.lyngsat.com/tvchannels/us/VH1-East.html,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,105,Comedy Central East,,MPEG-4/HD,511.0,500 Eng,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,Comedy Central East,https://www.lyngsat.com/tvchannels/us/Comedy-Central-East.html,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,106,Paramount Network West,,MPEG-4/HD,611.0,600 Eng,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,Paramount Network West,https://www.lyngsat.com/tvchannels/us/Paramount-Network-West.html,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,107,Paramount Network Canada,,MPEG-4/HD,711.0,700 Eng,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,Paramount Network Canada,https://www.lyngsat.com/tvchannels/us/Paramount-Network-Canada.html,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,108,[test card],,MPEG-4/HD,811.0,800,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,,,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,111,[test card],,MPEG-4/HD,1111.0,1100,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,,,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,112,[test card],,MPEG-4/HD,1211.0,1200,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,,,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,109,Logo East,,MPEG-4/HD,911.0,900 Eng,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,Logo East,https://www.lyngsat.com/tvchannels/us/Logo-East.html,,,False,Paramount Domestic Media Networks HD Plex 1
4100 Htp 20North America C,DVB-S28PSK300005/6,110,Logo West,,MPEG-4/HD,1011.0,1000 Eng,PowerVu,,DVB-S2,30000.0,5/6,4100 H,tp 20,,PowerVu,,Logo West,https://www.lyngsat.com/tvchannels/us/Logo-West.html,,,False,Paramount Domestic Media Networks HD Plex 1
4122 Vtp 21North America C,DVB-S28PSK25005/6,,SQCS Canal 4,,MPEG-2/SD,256.0,9.4 512 Spa 513 Spa,,Mike 4230126,DVB-S2,2500.0,5/6,4122 V,tp 21,,,,,,,,False,Paramount Domestic Media Networks HD Plex 1
4140 Htp 22North America C,DVB-S28PSK300005/6,,NBC,,,,9.4,BISS,E Okada211218,DVB-S2,30000.0,5/6,4140 H,tp 22,,BISS,https://www.lyngsat.com/providers/us/NBC.html,,,,,True,NBC
4140 Htp 22North America C,DVB-S28PSK300005/6,11,NBC East,,MPEG-4/HD,110.0,111 Eng,BISS,,DVB-S2,30000.0,5/6,4140 H,tp 22,,BISS,,NBC East,https://www.lyngsat.com/tvchannels/us/NBC-East.html,,,False,NBC
4140 Htp 22North America C,DVB-S28PSK300005/6,12,NBC Central,,MPEG-4/HD,120.0,121 Eng,BISS,,DVB-S2,30000.0,5/6,4140 H,tp 22,,BISS,,NBC Central,https://www.lyngsat.com/tvchannels/us/NBC-Central.html,,,False,NBC
4140 Htp 22North America C,DVB-S28PSK300005/6,13,NBC Mountain,,MPEG-4/HD,130.0,131 Eng,BISS,,DVB-S2,30000.0,5/6,4140 H,tp 22,,BISS,,NBC Mountain,https://www.lyngsat.com/tvchannels/us/NBC-Mountain.html,,,False,NBC
4140 Htp 22North America C,DVB-S28PSK300005/6,14,NBC West,,MPEG-4/HD,140.0,141 Eng,BISS,,DVB-S2,30000.0,5/6,4140 H,tp 22,,BISS,,NBC West,https://www.lyngsat.com/tvchannels/us/NBC-West.html,,,False,NBC
4140 Htp 22North America C,DVB-S28PSK300005/6,20,Telemundo Este,,MPEG-4/HD,200.0,201 Spa,BISS,,DVB-S2,30000.0,5/6,4140 H,tp 22,,BISS,,Telemundo Este,https://www.lyngsat.com/tvchannels/us/Telemundo-Este.html,,,False,NBC
4140 Htp 22North America C,DVB-S28PSK300005/6,22,Telemundo Mountain,,MPEG-4/HD,220.0,221 Spa,BISS,,DVB-S2,30000.0,5/6,4140 H,tp 22,,BISS,,Telemundo Mountain,https://www.lyngsat.com/tvchannels/us/Telemundo-Mountain.html,,,False,NBC
4140 Htp 22North America C,DVB-S28PSK300005/6,24,(Telemundo feeds),,,240.0,241,BISS,,DVB-S2,30000.0,5/6,4140 H,tp 22,,BISS,,,,,,False,NBC
4140 Htp 22North America C,DVB-S28PSK300005/6,51,Cozi TV,,MPEG-2/SD,510.0,511 Eng,,,DVB-S2,30000.0,5/6,4140 H,tp 22,,,,Cozi TV,https://www.lyngsat.com/tvchannels/us/Cozi-TV.html,,,False,NBC
4140 Htp 22North America C,DVB-S28PSK300005/6,52,TeleXitos,,MPEG-2/SD,520.0,521 Spa,BISS,,DVB-S2,30000.0,5/6,4140 H,tp 22,,BISS,,TeleXitos,https://www.lyngsat.com/tvchannels/us/TeleXitos.html,,,False,NBC
4147 Vtp 23North America C,DVB-S28PSK79605/6,1,YTA,,MPEG-4/HD,101.0,102 Eng,,,DVB-S2,7960.0,5/6,4147 V,tp 23,,,,YTA,https://www.lyngsat.com/tvchannels/us/YTA.html,,,False,NBC
4147 Vtp 23North America C,DVB-S28PSK79605/6,1,YTA,,MPEG-4/HD,101.0,102 Eng,,,DVB-S2,7960.0,5/6,4147 V,tp 23,,,,YTA,https://www.lyngsat.com/tvchannels/us/YTA.html,,,False,NBC
4147 Vtp 23North America C,DVB-S28PSK79605/6,2,Pursuit Channel,,MPEG-4/HD,111.0,112 Eng,,,DVB-S2,7960.0,5/6,4147 V,tp 23,,,,Pursuit Channel,https://www.lyngsat.com/tvchannels/us/Pursuit-Channel.html,,,False,NBC
4162 Vtp 23North America C,DVB-S28PSK25003/4,1,Pursuit Channel,,?-?/HD,2000.0,7.92001 Eng,,Hyper211030,DVB-S2,2500.0,3/4,4162 V,tp 23,,,,Pursuit Channel,https://www.lyngsat.com/tvchannels/us/Pursuit-Channel.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,,Olympusat,,,,9.4,Digicipher,E Bressler240131,DVB-S2,30000.0,5/6,4180 H,tp 24,,Digicipher,,,,Olympusat,https://www.lyngsat.com/packages/OlympuSat.html,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,,Olympusat,,,,9.4,Digicipher,E Bressler240131,DVB-S2,30000.0,5/6,4180 H,tp 24,,Digicipher,,,,Olympusat,https://www.lyngsat.com/packages/OlympuSat.html,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,6,Daystar TV,,MPEG-4/HD,600.0,601 Eng,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,Daystar TV,https://www.lyngsat.com/tvchannels/us/Daystar-TV.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,6,Daystar TV,,MPEG-4/HD,600.0,601 Eng,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,Daystar TV,https://www.lyngsat.com/tvchannels/us/Daystar-TV.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,11,TBN USA,,MPEG-4/SD,400.0,401 Eng,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,TBN USA,https://www.lyngsat.com/tvchannels/us/TBN-USA.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,12,TBN Inspire USA,,MPEG-4/SD,464.0,465 Eng,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,TBN Inspire USA,https://www.lyngsat.com/tvchannels/us/TBN-Inspire-USA.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,13,Positiv,,MPEG-4/SD,800.0,801 Eng,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,Positiv,https://www.lyngsat.com/tvchannels/us/Positiv.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,13,Positiv,,MPEG-4/SD,800.0,801 Eng,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,Positiv,https://www.lyngsat.com/tvchannels/us/Positiv.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,18,EarthxTV United States,,MPEG-4/HD,128.0,129 Eng,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,EarthxTV United States,https://www.lyngsat.com/tvchannels/us/EarthxTV-United-States.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,21,TBN Enlace USA,,MPEG-4/SD,1321.0,1313 Spa,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,TBN Enlace USA,https://www.lyngsat.com/tvchannels/us/TBN-Enlace-USA.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,27,Daystar TV Español,,MPEG-4/SD,1648.0,1649 Spa,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,Daystar TV Español,https://www.lyngsat.com/tvchannels/us/Daystar-TV-Espanol.html,,,False,NBC
4180 Htp 24North America C,DVB-S28PSK300005/6,27,Daystar TV Español,,MPEG-4/SD,1648.0,1649 Spa,,,DVB-S2,30000.0,5/6,4180 H,tp 24,,,,Daystar TV Español,https://www.lyngsat.com/tvchannels/us/Daystar-TV-Espanol.html,,,False,NBC
12109 VNorth America Ku,DVB-S28PSK95002/3,,Veterans Affairs Knowledge Network,,,,6.6,,Cpr43230306,DVB-S2,9500.0,2/3,12109 V,,,,https://www.lyngsat.com/providers/us/Veterans-Affairs-Knowledge-Network.html,,,,,True,Veterans Affairs Knowledge Network
12109 VNorth America Ku,DVB-S28PSK95002/3,1,Veterans Affairs Knowledge Network 1,,MPEG-4/HD,100.0,710 Eng,PowerVu,,DVB-S2,9500.0,2/3,12109 V,,,PowerVu,,Veterans Affairs Knowledge Network 1,https://www.lyngsat.com/tvchannels/us/Veterans-Affairs-Knowledge-Network-1.html,,,False,Veterans Affairs Knowledge Network
12109 VNorth America Ku,DVB-S28PSK95002/3,2,Veterans Affairs Knowledge Network 2,,MPEG-4/HD,800.0,810 Eng,,,DVB-S2,9500.0,2/3,12109 V,,,,,Veterans Affairs Knowledge Network 2,https://www.lyngsat.com/tvchannels/us/Veterans-Affairs-Knowledge-Network-2.html,,,False,Veterans Affairs Knowledge Network
