Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,DVB-S2,30000,2/3,12073 H,,50.0,"Bulcrypt,Conax",,,,Neosat,https://www.lyngsat.com/packages/Neosat.html,False,
