Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303,DVB-S2,30000,2/3,11599 H,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001,DVB-S2,30000,2/3,11639 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104,DVB-S2,30000,2/3,11679 H,,0.0,"Conax,Irdeto",,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui240330,DVB-S2,30000,1/2,11679 V,,0.0,Conax,,,,INTV,https://www.lyngsat.com/packages/INTV.html,False,
11559 HSouth America0,DVB-S28PSK300002/3,105.0,Fox Sports 2 Argentina,,MPEG-4/HD,4938.0,4939 Spa,,,DVB-S2,30000,2/3,11559 H,,0.0,,,Fox Sports 2 Argentina,https://www.lyngsat.com/tvchannels/us/Fox-Sports-2-Argentina.html,,,False,
11599 HSouth America0,DVB-S230000,565.0,UCL,,MPEG-4/SD,5530.0,5531 Spa,,,DVB-S2,30000,2/3,11599 H,,0.0,,,UCL,https://www.lyngsat.com/tvchannels/uy/UCL.html,,,False,
11639 HSouth America0,DVB-S28PSK300002/3,2.0,Somos,,MPEG-4/SD,4689.0,4690 Spa,,,DVB-S2,30000,2/3,11639 H,,0.0,,,Somos,https://www.lyngsat.com/tvchannels/ar/Somos.html,,,False,
11639 HSouth America0,DVB-S28PSK300002/3,952.0,Radio Nacional Argentina,,,,1024,,,DVB-S2,30000,2/3,11639 H,,0.0,,,Radio Nacional Argentina,https://www.lyngsat.com/radiochannels/ar/Radio-Nacional-Argentina.html,,,False,
11639 HSouth America0,DVB-S28PSK300002/3,954.0,Cadena 3,,,,1025,,,DVB-S2,30000,2/3,11639 H,,0.0,,,Cadena 3,https://www.lyngsat.com/radiochannels/ar/Cadena-3.html,,,False,
11639 HSouth America0,DVB-S28PSK300002/3,954.0,Cadena 3,,,,1025,,,DVB-S2,30000,2/3,11639 H,,0.0,,,Cadena 3,https://www.lyngsat.com/radiochannels/ar/Cadena-3.html,,,False,
11679 HSouth America0,DVB-S28PSK300002/3,50.0,INTV promo,,MPEG-4/HD,256.0,257 Spa,,,DVB-S2,30000,2/3,11679 H,,0.0,,,,,,,False,
11679 HSouth America0,DVB-S28PSK300002/3,950.0,Mitre,,,,1026 Spa,,,DVB-S2,30000,2/3,11679 H,,0.0,,,Mitre,https://www.lyngsat.com/radiochannels/ar/Mitre.html,,,False,
11679 HSouth America0,DVB-S28PSK300002/3,950.0,Mitre,,,,1026 Spa,,,DVB-S2,30000,2/3,11679 H,,0.0,,,Mitre,https://www.lyngsat.com/radiochannels/ar/Mitre.html,,,False,
11679 HSouth America0,DVB-S28PSK300002/3,951.0,La 100,,,,1027 Spa,,,DVB-S2,30000,2/3,11679 H,,0.0,,,La 100,https://www.lyngsat.com/radiochannels/ar/La-100.html,,,False,
11679 HSouth America0,DVB-S28PSK300002/3,951.0,La 100,,,,1027 Spa,,,DVB-S2,30000,2/3,11679 H,,0.0,,,La 100,https://www.lyngsat.com/radiochannels/ar/La-100.html,,,False,
11679 VSouth America0,DVB-S28PSK300001/2,6028.0,América Paraguay,,MPEG-4/HD,7338.0,7339 Spa,,,DVB-S2,30000,1/2,11679 V,,0.0,,,América Paraguay,https://www.lyngsat.com/tvchannels/ar/America-Paraguay.html,,,False,
11679 VSouth America0,DVB-S28PSK300001/2,6028.0,América Paraguay,,MPEG-4/HD,7338.0,7339 Spa,,,DVB-S2,30000,1/2,11679 V,,0.0,,,América Paraguay,https://www.lyngsat.com/tvchannels/ar/America-Paraguay.html,,,False,
11738 VSouth America,DVB-S27200,,(feeds),,,,,,C de Berazategui211030,DVB-S2,30000,1/2,11738 V,,,,,,,,,False,
11746 VSouth America,DVB-S23710,,(feeds),,,,,,C de Berazategui211030,DVB-S2,30000,1/2,11746 V,,,,,,,,,False,
11750 VSouth America,DVB-S23710,,(feeds),,,,,,C de Berazategui211030,DVB-S2,30000,1/2,11750 V,,,,,,,,,False,
