Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529,DVB-S2,40700,3/4,12595 V,tp SEVC3,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404,DVB-S,27500,5/6,12688 V,tp SEVC7,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529,DVB-S2,32000,3/4,12688 H,tp SEHC8,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408,DVB-S2,32700,3/4,12729 V,tp SEVC9,0,Conax,,,,Dish TV India,https://www.lyngsat.com/packages/Dish-TV-India-95E.html,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,33098.0,[Recharge Now info card],,,8098.0,8080,,,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,,,,,,,False,
12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,33285.0,Zee News,,,3967.0,3968 Hin,,,DVB-S2,30000,3/4,12647 H,tp SEHC6,0,,,Zee News,https://www.lyngsat.com/tvchannels/in/Zee-News.html,,,False,
