SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,Gulfcom,1-1,,3940 V,tp 12,,PowerVu,https://www.lyngsat.com/providers/bb/Gulfcom.html,,,True,Gulfcom,3/4,28000.0,DVB-S2,,
100.0,CBC Toronto,MPEG-4/HD,900.0,3940 V,tp 12,,PowerVu,,CBC Toronto,https://www.lyngsat.com/tvchannels/ca/CBC-Toronto.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,ca
101.0,WWOR-TV (My - Secaucus),MPEG-4/HD,700.0,3940 V,tp 12,,PowerVu,,WWOR-TV (My - Secaucus),https://www.lyngsat.com/tvchannels/us/WWOR-TV.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,us
102.0,WSVN-TV (Fox - Miami),MPEG-4/HD,1000.0,3940 V,tp 12,,PowerVu,,WSVN-TV (Fox - Miami),https://www.lyngsat.com/tvchannels/us/WSVN-TV.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,us
102.0,WSVN-TV (Fox - Miami),MPEG-4/HD,1000.0,3940 V,tp 12,,PowerVu,,WSVN-TV (Fox - Miami),https://www.lyngsat.com/tvchannels/us/WSVN-TV.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,us
103.0,CTV Toronto,MPEG-4/HD,2700.0,3940 V,tp 12,,PowerVu,,CTV Toronto,https://www.lyngsat.com/tvchannels/ca/CTV-Toronto.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,ca
104.0,WPIX-TV (CW - New York),MPEG-4/HD,1100.0,3940 V,tp 12,,PowerVu,,WPIX-TV (CW - New York),https://www.lyngsat.com/tvchannels/us/WPIX-TV.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,us
105.0,WGN-TV (Chicago),MPEG-4/HD,2400.0,3940 V,tp 12,,PowerVu,,WGN-TV (Chicago),https://www.lyngsat.com/tvchannels/us/WGN-TV.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,us
106.0,Citytv Toronto,MPEG-4/HD,3100.0,3940 V,tp 12,,PowerVu,,Citytv Toronto,https://www.lyngsat.com/tvchannels/ca/Citytv-Toronto.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,ca
107.0,KTLA-TV (CW - Los Angeles),MPEG-4/HD,3200.0,3940 V,tp 12,,PowerVu,,KTLA-TV (CW - Los Angeles),https://www.lyngsat.com/tvchannels/us/KTLA-TV.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,us
108.0,TVO,MPEG-4/HD,3400.0,3940 V,tp 12,,PowerVu,,TVO,https://www.lyngsat.com/tvchannels/ca/TVO.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,ca
109.0,WPBT-TV (PBS - Miami),MPEG-4/HD,3500.0,3940 V,tp 12,,PowerVu,,WPBT-TV (PBS - Miami),https://www.lyngsat.com/tvchannels/us/WPBT-TV.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,us
121.0,Gone Viral TV,MPEG-4/HD,2800.0,3940 V,tp 12,,PowerVu,,Gone Viral TV,https://www.lyngsat.com/tvchannels/bb/Gone-Viral-TV.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,bb
122.0,Gone Viral Music,MPEG-4/HD,2900.0,3940 V,tp 12,,PowerVu,,Gone Viral Music,https://www.lyngsat.com/tvchannels/bb/Gone-Viral-Music.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,bb
123.0,Gone Viral Vogue,MPEG-4/HD,2200.0,3940 V,tp 12,,PowerVu,,Gone Viral Vogue,https://www.lyngsat.com/tvchannels/bb/Gone-Viral-Vogue.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,bb
124.0,Gone Viral X-treme,MPEG-4/HD,2300.0,3940 V,tp 12,,PowerVu,,Gone Viral X-treme,https://www.lyngsat.com/tvchannels/bb/Gone-Viral-X-treme.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,bb
403.0,Bounce,MPEG-4/SD,2100.0,3940 V,tp 12,,PowerVu,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html,False,Gulfcom,3/4,28000.0,DVB-S2,Eng,us
